,Unnamed: 0,No,Category,SubCategory,Post,HateSpeech,PreprocessedToken,Representation
463,471,403,Religion,Islam,Muslims are the single most reason for most of the miseries in the world.,1,"['muslims', 'single', 'reason', 'miseries', 'world']","[468, 332, 475, 3, 239, 2896, 381, 1187, 203, 1324]"
464,472,405,Religion,Islam,Teachings of a Pedophile Prophet maybe.,1,"['teachings', 'pedophile', 'prophet', 'maybe']","[391, 392, 1266, 354, 1049, 102, 355, 1961, 143, 56]"
465,473,406,Gender,Female,You never had a chance man unless you're 6'4 women treat you like you're invisible.,0,"['chance', 'man', 'unless', 'women', 'treat', 'like', 'invisible']","[26, 672, 3, 16, 1323, 703, 107, 240, 280, 1035]"
466,474,409,Gender,Female,"Men can reproduce easily and painlessly just by planting their seed in the female, whereas the female has to carry the child in hER womb for 9 months followed by painful childbirth, so the �cost of reproduction� is much highER for women, hence they have much highER standards when it comes to mate selection based on their biological programming (hence when it comes to mate selection based on genetic quality",0,"['men', 'reproduce', 'easily', 'painlessly', 'planting', 'seed', 'female', 'whereas', 'female', 'carry', 'child', 'womb', 'months', 'followed', 'painful', 'childbirth', 'much', 'higher', 'women', 'hence', 'much', 'higher', 'standards', 'comes', 'mate', 'selection', 'based', 'biological', 'programming', 'hence', 'comes', 'mate', 'selection', 'based', 'genetic', 'quality']","[1459, 122, 2485, 1151, 43, 1472, 1463, 1462, 456, 367]"
467,475,410,Gender,Female,ThERe is also plenty of historic evidence of womens' treachorous nature and their �lack of loyalty�,0,"['plenty', 'historic', 'evidence', 'womens', 'treachorous', 'nature']","[56, 19, 27, 50, 425, 896, 86, 55, 543, 65]"
468,476,411,Gender,Female,"Assume she has a boyfriend or has casual sex with people a lot more attractive than you, that's nearly always the case unless they're too picky for their own looks.",0,"['assume', 'boyfriend', 'casual', 'sex', 'people', 'lot', 'attractive', 'nearly', 'case', 'unless', 'picky', 'looks']","[537, 1687, 313, 499, 830, 2020, 55, 21, 1272, 16]"
469,477,412,Religion,Islam,"Its called ""honor killing"", its done by a brother (like in this case) or other male relative like uncle or cousin",0,"['called', 'honor', 'killing', 'done', 'brother', 'like', 'case', 'male', 'relative', 'like', 'uncle', 'cousin']","[202, 40, 3, 29, 2310, 923, 131, 27, 142, 56]"
470,478,413,Religion,Islam,"Muslims love goats so much, they end up marrying them",1,"['muslims', 'love', 'goats', 'much', 'end', 'marrying']","[26, 672, 3, 16, 1323, 703, 107, 240, 280, 1035]"
471,479,415,Religion,Islam,"These muslim woman looks like trashbags, no wonder they are disposable carbage",1,"['muslim', 'woman', 'looks', 'like', 'trashbags', 'wonder', 'disposable', 'carbage']","[33, 219, 14, 852, 2266, 3, 1047, 168, 1167, 224]"
472,480,416,Religion,Islam,Islam is a religion of peace,0,"['islam', 'religion', 'peace']","[135, 866, 865, 323, 23, 2782, 521, 1016, 138, 1955]"
473,481,417,Religion,Islam,"Before you start whining about Islam or some other silly thing, even they don't hate women.",0,"['start', 'whining', 'islam', 'silly', 'thing', 'love', 'women']","[280, 894, 526, 1127, 174, 501, 1476, 28, 1691, 1549]"
474,482,417,Religion,Islam,"You'd have to listen to those men to find that out, which is clearly not on the menu.",0,"['listen', 'men', 'find', 'clearly', 'menu']","[134, 1191, 397, 396, 395, 2224, 2538, 1104, 764, 790]"
475,483,418,Race,Indian,you're not superior to other races just because you're indian,0,"['superior', 'races', 'indian']","[142, 309, 324, 256, 387, 246, 2015, 953, 2104, 2696]"
476,484,419,Gender,Female,There was a fight between some white girls.,0,"['fight', 'white', 'girls']","[1097, 242, 595, 449, 1085, 138, 280, 692, 2565, 2563]"
477,485,420,Race,Indian,Definitely indians.,1,"['definitely', 'indians']","[6, 23, 265, 3, 894, 228, 2976, 2244, 1797, 1083]"
478,486,420,Race,Indian,"They do this shit all the time, and then sell the stuff they stole to pawn shops.",1,"['shit', 'time', 'sell', 'stuff', 'stole', 'pawn', 'shops']","[336, 194, 144, 1686, 1631, 28, 902, 300, 591, 27]"
479,487,423,Gender,Female,Females have no shame.,1,"['females', 'honor']","[391, 392, 1266, 354, 1049, 102, 355, 1961, 143, 56]"
480,488,423,Gender,Female,They should feel embarrassed and ASHAMED to talk to fit men.,1,"['feel', 'embarrassed', 'ashamed', 'talk', 'fit', 'men']","[36, 0, 747, 702, 605, 1089, 700, 2821, 704, 27]"
481,489,426,Race,Malay,The vast majority of women who work here are Malay women,0,"['vast', 'majority', 'women', 'work', 'malay', 'women']","[16, 870, 1152, 85, 363, 605, 27, 483, 1445, 710]"
482,490,427,Gender,Male,Those 1000 tinder matches don't mean much because most men swipe right on everyone AND a Tinder right swipe does not mean a long term relationship.,0,"['tinder', 'matches', 'mean', 'much', 'men', 'swipe', 'right', 'everyone', 'tinder', 'right', 'swipe', 'mean', 'long', 'term', 'relationship']","[28, 3, 1030, 242, 939, 1223, 1506, 505, 404, 39]"
483,491,428,Race,Malay,May 13 happens because Meleis heard rumours that someone who won the election kill  meleis.,0,"['may', 'happens', 'meleis', 'heard', 'rumours', 'someone', 'election', 'kill', 'meleis']","[584, 1508, 1924, 1311, 3145, 456, 864, 518, 194, 196]"
484,492,428,Race,Malay,Rumours bro rumours.,0,"['rumours', 'bro', 'rumours']","[584, 1508, 1924, 1311, 3145, 456, 864, 518, 194, 196]"
485,493,429,Race,Multiple,"The winning party, which originally is the opposition, won and was celebrating on the street.",0,"['winning', 'party', 'originally', 'opposition', 'celebrating', 'street']","[1097, 242, 595, 449, 1085, 138, 280, 692, 2565, 2563]"
486,494,429,Race,Multiple,Winning party consist of multiracial groups of ppl.,0,"['winning', 'party', 'consist', 'multiracial', 'groups', 'ppl']","[36, 0, 747, 702, 605, 1089, 700, 2821, 704, 27]"
487,495,430,Religion,Multiple,Then havoc happen due to the rumours.,0,"['havoc', 'happen', 'due', 'rumours']","[584, 1508, 1924, 1311, 3145, 456, 864, 518, 194, 196]"
488,496,430,Religion,Multiple,People start to go hysteria about it and start killing ppl everywhere they go as long as they are not Muslim or meleis.,0,"['people', 'start', 'go', 'hysteria', 'start', 'killing', 'ppl', 'everywhere', 'go', 'long', 'muslim', 'meleis']","[280, 894, 526, 1127, 174, 501, 1476, 28, 1691, 1549]"
489,497,432,Religion,Islam," He drinks and gamble with his Chinese friend, which is not align with muse slim teaching.",0,"['drinks', 'gamble', 'chinese', 'friend', 'skew', 'muse', 'slim', 'teaching']","[33, 219, 14, 852, 2266, 3, 1047, 168, 1167, 224]"
490,498,433,Religion,Multiple,"The issue of religion idiocy, racism and  extremist, all being manipulate by ppl.",0,"['issue', 'religion', 'idiocy', 'racism', 'extremist', 'manipulate', 'ppl']","[139, 9, 16, 2174, 56, 228, 1554, 1051, 489, 881]"
491,499,434,Race,Malay,"why those malays who are aware of the issues in Malaysia decide to send their kids to Chinese schools, international school and private schools",0,"['malays', 'aware', 'issues', 'malaysia', 'decide', 'send', 'kids', 'chinese', 'schools', 'international', 'school', 'private', 'schools']","[197, 174, 363, 19, 1916, 1445, 3, 1259, 1824, 27]"
492,500,436,Race,Malay,Typical malays... Driving dangerously,1,"['typical', 'malays', 'driving', 'dangerously']","[1316, 19, 1288, 1287, 27, 1317, 572, 56, 55, 252]"
493,501,437,Race,Unknown,Don't play racial card here.,0,"['tightness', 'racial', 'card']","[761, 2970, 628, 120, 376, 1659, 1433, 574, 2929, 2846]"
494,502,438,Gender,Female,Dont underestimate foid ability to appear as pure and innocent.,1,"['underestimate', 'foid', 'ability', 'appear', 'pure', 'innocent']","[134, 1191, 397, 396, 395, 2224, 2538, 1104, 764, 790]"
495,503,438,Gender,Female,They evolved for millions of years to dupe and manipulate men.,1,"['evolved', 'millions', 'years', 'dupe', 'manipulate', 'men']","[15, 687, 219, 797, 204, 1013, 1255, 29, 1272, 1358]"
496,504,439,Race,Chinese,"Not only Malays do that, Chinese also do the same",0,"['malays', 'chinese']","[0, 29, 146, 19, 3, 174, 692, 157, 81, 55]"
497,505,441,Race,Malay,Why arson case not arrested?,1,"['arson', 'case', 'arrested']","[92, 203, 171, 16, 669, 407, 537, 524, 1483, 389]"
498,506,441,Race,Malay,Because chimpanzee malays are behind it?,1,"['chimpanzee', 'malays', 'behind']","[1559, 1541, 935, 140, 1046, 481, 127, 19, 553, 633]"
499,507,442,Race,Chinese,Anwar is weak.,1,"['anwar', 'weak']","[1849, 147, 16, 642, 311, 2166, 1110, 1273, 1544, 2488]"
500,508,442,Race,Chinese,He has allowed Chinese to control the country and destroy our lives,1,"['allowed', 'chinese', 'control', 'country', 'destroy', 'lives']","[759, 1545, 1067, 933, 27, 1804, 287, 405, 817, 1944]"
501,509,443,Race,Malay,"Its special privileged race arson nothing to see here , special race has been spoilt since independence and no PM in history had any guts to change that",0,"['special', 'privileged', 'race', 'arson', 'nothing', 'see', 'special', 'race', 'spoilt', 'since', 'independence', 'pm', 'history', 'guts', 'change']","[280, 894, 526, 1127, 174, 501, 1476, 28, 1691, 1549]"
502,510,445,Religion,Buddhism,iam just tired of listening to buddhism preaching,0,"['iam', 'tired', 'listening', 'buddhism', 'preaching']","[139, 9, 16, 2174, 56, 228, 1554, 1051, 489, 881]"
503,511,446,Religion,Christianity,This priest is only talk no action,0,"['priest', 'talk', 'action']","[45, 154, 927, 2039, 343, 2285, 929, 928, 375, 561]"
504,512,447,Race,Chinese,The supermarket owner is a typical kapitalis babi,1,"['supermarket', 'owner', 'typical', 'kapitalis', 'babi']","[689, 625, 698, 694, 924, 142, 320, 627, 215, 408]"
505,513,450,Race,Malay,melei men don't have the brain capacity to feel sympathy or empathy toward anyone.,1,"['melei', 'men', 'brain', 'capacity', 'feel', 'sympathy', 'empathy', 'toward', 'anyone']","[1873, 1169, 79, 1179, 845, 74, 879, 846, 27, 1789]"
506,514,450,Race,Malay,"that's why they're ugly, kepam, and uncouth lol",1,"['ugly', 'kepam', 'uncouth']","[83, 285, 4, 27, 1589, 288, 184, 16, 173, 1097]"
507,515,452,Race,Chinese,"Always chinese, selfish",1,"['chinese', 'selfish']","[0, 29, 146, 19, 3, 174, 692, 157, 81, 55]"
508,516,454,Religion,Islam,One of those things many can never comprehend.,0,"['one', 'things', 'many', 'comprehend']","[33, 219, 14, 852, 2266, 3, 1047, 168, 1167, 224]"
509,517,454,Religion,Islam,Merokok adalah haram.,0,"['merokok', 'adalah', 'haram']","[537, 1687, 313, 499, 830, 2020, 55, 21, 1272, 16]"
510,518,454,Religion,Islam,National Fatwa Council decision years ago.,0,"['national', 'fatwa', 'council', 'decision', 'years']","[1117, 32, 1017, 231, 15, 523, 1227, 1801, 1038, 564]"
511,519,454,Religion,Islam,"Yet, many Muslims blatantly smoke.",0,"['many', 'muslims', 'blatantly', 'smoke']","[86, 315, 1049, 2879, 1647, 2173, 2369, 309, 1296, 2172]"
512,520,455,Race,Malay,Typical malay muslim extrimists...,0,"['typical', 'malay', 'muslim', 'extrimists']","[2182, 874, 1529, 27, 28, 263, 264, 1126, 25, 73]"
513,521,456,Race,Indian,"I told you, the robber is an Indian.",1,"['told', 'robber', 'indian']","[142, 309, 324, 256, 387, 246, 2015, 953, 2104, 2696]"
514,522,456,Race,Indian,They always rob others.,1,"['rob', 'others']","[335, 82, 2192, 688, 174, 1251, 37, 19, 85, 3]"
515,523,457,Race,Indian,"Don't get into my house, you flithy cow",1,"['get', 'house', 'flithy', 'cow']","[145, 1026, 1577, 807, 536, 600, 107, 1192, 1193, 85]"
516,524,458,Religion,Islam,Every one of them is a ticking bomb.,1,"['every', 'one', 'ticking', 'bomb']","[219, 91, 102, 215, 275, 280, 281, 278, 97, 919]"
517,525,459,Religion,Islam,This is not the teaching of Islam,0,"['teaching', 'islam']","[135, 866, 865, 323, 23, 2782, 521, 1016, 138, 1955]"
518,526,462,Gender,Female,All females r hoes,1,"['females', 'hoes']","[391, 392, 1266, 354, 1049, 102, 355, 1961, 143, 56]"
519,527,464,Gender,Female,fuck girls and rape in front of him,1,"['fuck', 'girls', 'rape', 'front']","[83, 285, 4, 27, 1589, 288, 184, 16, 173, 1097]"
520,528,465,Race,Chinese,kill the chinese.,1,"['kill', 'chinese']","[0, 29, 146, 19, 3, 174, 692, 157, 81, 55]"
521,529,465,Race,Chinese,burn their house.,1,"['burn', 'house']","[15, 687, 219, 797, 204, 1013, 1255, 29, 1272, 1358]"
522,530,465,Race,Chinese,that is not your family.,1,['family'],"[2369, 7, 882, 437, 1812, 327, 884, 444, 1147, 174]"
523,531,467,Race,Indian,Don't rent your room to Indians.,1,"['rent', 'room', 'indians']","[6, 23, 265, 3, 894, 228, 2976, 2244, 1797, 1083]"
524,532,467,Race,Indian,They will trash it.,1,['trash'],"[2008, 3, 620, 201, 16, 756, 752, 498, 841, 2126]"
525,533,468,Race,Indian,Shooting up places seems to be indian shit,1,"['shooting', 'places', 'seems', 'indian', 'shit']","[16, 383, 1881, 338, 2120, 2552, 1163, 805, 2226, 1581]"
526,534,469,Religion,Multiple,All agama teach to love not destroy,0,"['agama', 'teach', 'love', 'destroy']","[81, 28, 348, 1197, 141, 350, 145, 1860, 2011, 240]"
527,535,470,Religion,Islam,"Sorry, non-muslims.",0,"['sorry', 'nonmuslims']","[682, 150, 1386, 1378, 1375, 383, 142, 1663, 2032, 1383]"
528,536,470,Religion,Islam,Islam doesn't teach people to do such awful actions.,0,"['islam', 'teach', 'people', 'awful', 'actions']","[81, 28, 348, 1197, 141, 350, 145, 1860, 2011, 240]"
529,537,472,Gender,Male,Stay strong men,0,"['stay', 'strong', 'men']","[391, 392, 1266, 354, 1049, 102, 355, 1961, 143, 56]"
530,538,473,Gender,Female,All women matters,0,"['women', 'matters']","[83, 285, 4, 27, 1589, 288, 184, 16, 173, 1097]"
531,539,474,Race,Multiple," I love the China's one child policy and hate Arabs,Blacks, Indians, and Latinos, I hate that they have too many kids",1,"['love', 'china', 'one', 'child', 'policy', 'hate', 'arabs', 'blacks', 'indians', 'latinos', 'hate', 'many', 'kids']","[446, 138, 685, 240, 582, 627, 481, 174, 156, 1682]"
532,540,475,Race,Indian,Beat the fuck out of these indians that's gross as fuck,1,"['beat', 'fuck', 'indians', 'gross', 'fuck']","[83, 285, 4, 27, 1589, 288, 184, 16, 173, 1097]"
533,541,477,Gender,Female,Let's give our full support to women.,0,"['let', 'give', 'full', 'support', 'women']","[1068, 357, 823, 209, 2200, 173, 35, 151, 419, 1119]"
534,542,478,Race,Unknown,"Remember who owns this land, if you don't have manners we will deport you out!",1,"['remember', 'owns', 'land', 'manners', 'deport']","[1117, 32, 1017, 231, 15, 523, 1227, 1801, 1038, 564]"
535,543,479,Religion,Multiple,I don't like what's becoming of these extremists.,0,"['like', 'becoming', 'extremists']","[174, 190, 418, 18, 1272, 1229, 27, 382, 603, 228]"
536,544,479,Religion,Multiple,But I really have noticed how many of these ppl from other religions are acting in Facebook and even Twitter,0,"['really', 'noticed', 'many', 'ppl', 'religions', 'acting', 'facebook', 'twitter']","[1559, 1541, 935, 140, 1046, 481, 127, 19, 553, 633]"
537,545,480,Gender,Female,Woman will always cheat on men with some thugs.,1,"['woman', 'cheat', 'men', 'thugs']","[15, 687, 219, 797, 204, 1013, 1255, 29, 1272, 1358]"
538,546,480,Gender,Female,They deserved to get beat to death.,1,"['deserved', 'get', 'beat', 'death']","[145, 1026, 1577, 807, 536, 600, 107, 1192, 1193, 85]"
539,547,481,Gender,Female,hopefully he breaks her neck and kills her soon,1,"['hopefully', 'breaks', 'neck', 'kills', 'soon']","[1643, 497, 1644, 904, 1603, 1642, 1601, 418, 1645, 173]"
540,548,482,Gender,Female,Next time barge in and destroy her pussy,1,"['next', 'time', 'barge', 'destroy', 'pussy']","[1097, 242, 595, 449, 1085, 138, 280, 692, 2565, 2563]"
541,549,483,Race,Multiple,"Imagine if interracial dating and marriage was banned, no group of men will be deprived of women because they are sticking to their own kind.",1,"['imagine', 'interracial', 'dating', 'marriage', 'banned', 'group', 'men', 'deprived', 'women', 'sticking', 'kind']","[83, 285, 4, 27, 1589, 288, 184, 16, 173, 1097]"
542,550,484,Gender,Female,"Why do women who who have been raped refer to themselves as ""survivors""?",1,"['women', 'raped', 'refer', 'survivors']","[16, 870, 1152, 85, 363, 605, 27, 483, 1445, 710]"
543,551,484,Gender,Female,Their life wasnt threatened at any point unless the rapist held a gun to their head.,1,"['life', 'wasnt', 'threatened', 'point', 'unless', 'rapist', 'held', 'gun', 'head']","[126, 28, 705, 1279, 1191, 2034, 174, 1351, 1350, 1352]"
544,552,484,Gender,Female,This is highly unprobable though because it is normally a chad and she enjoys it or a normie who is related to them.,1,"['highly', 'unprobable', 'though', 'normally', 'chad', 'enjoys', 'normie', 'related']","[197, 174, 363, 19, 1916, 1445, 3, 1259, 1824, 27]"
545,553,485,Gender,Female,Fucking these cunt had a unwanted dick inside their rotted pussy for 5 minute and now they are acting like only one left from mass shooting survived wtf,1,"['fucking', 'cunt', 'unwanted', 'dick', 'inside', 'rotted', 'pussy', 'minute', 'acting', 'like', 'one', 'left', 'mass', 'shooting', 'survived', 'wtf']","[468, 332, 475, 3, 239, 2896, 381, 1187, 203, 1324]"
