,Unnamed: 0,No,Category,SubCategory,Post,HateSpeech,PreprocessedToken,Representation
547,547,481,Gender,Female,hopefully he breaks her neck and kills her soon,1,"['hopefully', 'break', 'neck', 'kill', 'soon']","['kill', 'hopefully', 'death', 'die', 'single', 'start', 'massacre', 'minute', 'neck', 'hussy']"
548,548,482,Gender,Female,Next time barge in and destroy her pussy,1,"['next', 'time', 'barge', 'destroy']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
549,549,483,Race,Multiple,"Imagine if interracial dating and marriage was banned, no group of men will be deprived of women because they are sticking to their own kind.",1,"['imagine', 'interracial', 'date', 'marriage', 'banner', 'group', 'man', 'deprive', 'woman', 'stick', 'kind']","['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
550,550,484,Gender,Female,"Why do women who who have been raped refer to themselves as ""survivors""?",1,"['woman', 'rapid', 'refer', 'survivor']","['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
551,551,484,Gender,Female,Their life wasnt threatened at any point unless the rapist held a gun to their head.,1,"['life', 'want', 'threaten', 'point', 'rapid', 'hold', 'gun', 'head']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
552,552,484,Gender,Female,This is highly unprobable though because it is normally a chad and she enjoys it or a normie who is related to them.,1,"['highly', 'probable', 'though', 'normally', 'enjoy', 'normal', 'related']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
553,553,485,Gender,Female,Fucking these cunt had a unwanted dick inside their rotted pussy for 5 minute and now they are acting like only one left from mass shooting survived wtf,1,"['tuck', 'count', 'unwanted', 'dick', 'rot', 'hussy', 'minute', 'act', 'leave', 'mass', 'shooting', 'survive', 'utf']","['kill', 'hopefully', 'death', 'die', 'single', 'start', 'massacre', 'minute', 'neck', 'hussy']"
554,554,486,Gender,Female,Woman love to play the victim in order to recieve attention or to excuse their shitty behavior.,1,"['woman', 'love', 'play', 'victim', 'order', 'receive', 'attention', 'excuse', 'behavior']","['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
555,555,486,Gender,Female,You should not hire them in any occasions.,1,"['fire', 'occasion']","['burn', 'hell', 'slaughter', 'fire', 'special', 'bomb', 'anger', 'guilty', 'retaliation', 'privileged']"
556,556,487,Gender,Female,the women that lie about being raped should go to jail for a very long time.,0,"['woman', 'lie', 'rapid', 'go', 'jail', 'long', 'time']","['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
557,557,488,Gender,Female,women are not equal and she even lose her value once shes raped thats why she gotta stay with her rapist which is perfect,1,"['woman', 'equal', 'even', 'lose', 'value', 'rapid', 'gutta', 'stay', 'rapid', 'perfect']","['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
558,558,489,Religion,Christianity,Fake christian who didn't read the bible should not give his opinions on God here.,0,"['take', 'read', 'give', 'opinion']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
559,559,490,Religion,Christianity,I want to crush these jesus statues,1,"['want', 'crush', 'statue']","['next', 'missy', 'crush', 'want', 'papa', 'need', 'anymore', 'statue', 'simple', 'hard']"
560,560,492,Gender,Female,It is a woman's fault for getting sexually harrassed.,1,"['woman', 'fault', 'sexually', 'harass']","['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
561,561,493,Gender,Male,All men are rapists.,1,"['man', 'resist']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
562,562,494,Race,Indian,"Indians are inferior, uncontrollable and ruthless in their DNA.",1,"['inferior', 'uncontrollable', 'ruthless', 'dna']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
563,563,494,Race,Indian,That's why you should never go to India alone.,1,"['never', 'go', 'india', 'alone']","['indian', 'pajeet', 'india', 'love', 'european', 'awareness', 'bangladeshi', 'booby', 'arrogant', 'video']"
564,564,496,Religion,Islam,I want Israel to bomb the shit out of Gaza,1,"['want', 'papa']","['next', 'missy', 'crush', 'want', 'papa', 'need', 'anymore', 'statue', 'simple', 'hard']"
565,565,498,Race,Malay,"Boycott on malay product doesn't ever work.,bcs ever since they never try to buy.",0,"['boycott', 'malay', 'product', 'ever', 'work', 'bus', 'ever', 'never', 'try', 'buy']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
566,566,498,Race,Malay,Except smtg they can't live without like sambal.,0,"['live', 'samuel']","['back', 'leave', 'deport', 'go', 'alone', 'away', 'stay', 'angle', 'family', 'behind']"
567,567,500,Race,Chinese,you are a poor trash leech,1,"['poor', 'trash', 'leech']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
568,568,501,Gender,Female,Woman are too low IQ to subvert anything or convince men,1,"['woman', 'low', 'subvert', 'convince', 'man']","['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
569,569,502,Religion,Islam,Have a big heart.,0,"['big', 'heart']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
570,570,502,Religion,Islam,Nabi never teach people to hate.,0,"['habit', 'never', 'teach', 'people', 'hate']","['hate', 'teach', 'king', 'babyaske', 'annoying', 'straight', 'drinking', 'drunk', 'wince', 'much']"
571,571,503,Gender,Female,Death to all used up whores.,1,"['death', 'use', 'shore']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
572,572,504,Religion,Christianity,Christians have no god.,1,['christian'],"['christian', 'tetanic', 'mercilessness', 'stupid', 'mix', 'brainlet', 'irredeemably', 'circumcize', 'incompatible', 'illuminst']"
573,573,504,Religion,Christianity,I am their god.,1,[],"['hata', 'prove', 'banner', 'hoe', 'nice', 'show', 'even', '', '', '']"
574,574,505,Gender,Female,Why do foids bother with this place when they can be just cumdumpters,1,"['fold', 'bother', 'place', 'cumdumpter']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
575,575,506,Religion,Islam,Arrest Siti Kassim.,1,['arrest'],"['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
576,576,506,Religion,Islam,She's a traitor.,1,['traitor'],"['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
577,577,507,Gender,Female,Hope she gets graped and shat on,1,"['hope', 'grasp']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
578,578,508,Race,Malay,You are too afraid to boycott China?,1,"['afraid', 'boycott']","['boycott', 'protest', 'cheap', 'buy', 'product', 'complain', 'nonhall', 'fuel', 'historically', 'essential']"
579,579,508,Race,Malay,of course you won't.. you are a pig,1,"['course', 'pig']","['cow', 'pig', 'eat', 'rent', 'meat', 'pork', 'room', 'animal', 'breed', 'food']"
580,580,509,Gender,Female,The girl is a victim of sexual assault.,0,"['girl', 'victim', 'sexual', 'assault']","['girl', 'gun', 'guy', 'lose', 'rape', 'safeguard', 'prick', 'multiple', 'fool', 'princess']"
581,581,511,Race,Chinese,Why you are defending Chinese?,1,"['defend', 'chinese']","['chinese', 'people', 'rice', 'face', 'student', 'citizenship', 'chinaman', 'indicate', 'grant', 'always']"
582,582,511,Race,Chinese,You are probably one of them,1,['probably'],"['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
583,583,512,Gender,Female,dirty fucking whore,1,"['dirty', 'fucking']","['disgusting', 'birch', 'dirty', 'section', 'fuck', 'smell', 'sick', 'highly', 'street', 'dress']"
584,584,513,Race,Multiple, chinks and pajeets can enjoy malay girls while meleis can cry about it,1,"['chink', 'parent', 'enjoy', 'malay', 'girl', 'mile', 'cry']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
585,585,514,Race,Chinese,shut the fuck up you chink,1,"['shut', 'fuck', 'chink']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
586,586,516,Gender,Female,you're a feminist,0,['feminist'],"['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
587,587,517,Race,Chinese,There are Chinese who are also a cancer in Malaysia,1,"['also', 'cancer', 'malaysia']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
588,588,518,Gender,Male,I FUCKING DESPISE MEN THEIR VERY EXISTENCE MAKES A MOCKERY OF LOW STATUS WOMEN,1,"['fuck', 'despise', 'man', 'existence', 'make', 'mockery', 'low', 'status', 'woman']","['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
589,589,519,Gender,Female,"Nothing will overcome nature's barrier of worthiness between male sperm and female eggs, and nothing will separate any ovum from this barrier of nature.",0,"['overcome', 'nature', 'barrier', 'worthless', 'male', 'speak', 'female', 'egg', 'separate', 'barrier', 'nature']","['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
590,590,520,Gender,Male,dudes don't sleep with Teddy bears,0,"['duke', 'sleep', 'bear']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
591,591,521,Race,Chinese,they have built their media and political presence using cheap tactics sanctioned by their modern day colonial masters.,1,"['build', 'medium', 'political', 'presence', 'use', 'cheap', 'tactic', 'sanction', 'modern', 'day', 'colonial', 'master']","['worker', 'british', 'foreign', 'sector', 'work', 'local', 'private', 'citizen', 'want', 'always']"
592,592,522,Race,Chinese,Many Chinese are also gangsters.,1,"['also', 'gangster']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
593,593,523,Race,Chinese,"Take selective few, screenshot and label all Chinese as racist",0,"['take', 'selective', 'screenshot', 'label', 'chinese', 'racism']","['chinese', 'people', 'rice', 'face', 'student', 'citizenship', 'chinaman', 'indicate', 'grant', 'always']"
594,594,524,Race,Malaysian,at the end he was talking about malaysians..,0,"['end', 'talk', 'malaysian']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
595,595,527,Religion,Islam,Why BABI is an offensive word?,0,"['offensive', 'word']","['talk', 'call', 'conversation', 'aggressive', 'feel', 'interaction', 'bs', 'voice', 'uncomfortable', 'impression']"
596,596,527,Religion,Islam,BABI is a kind binatang.,0,[],"['hata', 'prove', 'banner', 'hoe', 'nice', 'show', 'even', '', '', '']"
597,597,527,Religion,Islam,BABI haram is from religion.,0,"['babi', 'harm', 'religion']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
598,598,527,Religion,Islam,Don't blame BABI on everything.,0,"['blame', 'babi']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
599,599,528,Gender,Male,"Despite the number of men and women in the world being equal, in feminist societies in the modern ERa, the situation in terms of �distribution of love and sex� is completely unfair to men",0,"['number', 'man', 'woman', 'world', 'equal', 'feminist', 'society', 'modern', 'situation', 'term', 'love', 'completely', 'unfair', 'man']","['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
600,600,530,Gender,Male,Blame the men for constructing such society like this.,1,"['blame', 'man', 'construct', 'society']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
601,601,531,Race,Chinese,These are not Chinese kids but normal PLA soldiers.,1,"['kiss', 'normal', 'pla', 'soldier']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
602,602,531,Race,Chinese,This is just what they look like to the average corn-fed American,1,"['look', 'average', 'cornfe']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
603,603,532,Gender,Female,Idgaf about the opinion of women I want them all enslaved.,1,"['deaf', 'opinion', 'woman', 'want', 'enslave']","['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
604,604,533,Race,Chinese,There are bunch of Chinese kids riding motor dangerously outside my taman,0,"['kiss', 'ride', 'motor', 'dangerously', 'maman']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
605,605,534,Race,Malay,He thinks only Malay will become mat rempit,0,"['think', 'malay', 'become', 'mat', 'remain']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
606,606,535,Race,Malay,Malay kids speeding back to their kampung,0,"['kiss', 'speed', 'camp']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
607,607,536,Religion,Multiple,We must boycott non-Muslim products to take a stance for Palestine.,1,"['boycott', 'nonslim', 'product', 'take', 'stance']","['boycott', 'protest', 'cheap', 'buy', 'product', 'complain', 'nonhall', 'fuel', 'historically', 'essential']"
608,608,537,Religion,Islam,I always purchase Muslim products.,0,"['always', 'purchase', 'slim', 'product']","['slim', 'conflict', 'nation', 'destroy', 'well', 'bad', 'christian', 'kill', 'non', 'hair']"
609,609,537,Religion,Islam,They are cheaper anyways.,0,"['cheap', 'anyway']","['boycott', 'protest', 'cheap', 'buy', 'product', 'complain', 'nonhall', 'fuel', 'historically', 'essential']"
610,610,538,Race,Chinese,"It's simply over, every man in my shit country needs go against the chinese shadow government.",1,"['simply', 'man', 'shit', 'country', 'need', 'go', 'chinese', 'shadow', 'government']","['chinese', 'people', 'rice', 'face', 'student', 'citizenship', 'chinaman', 'indicate', 'grant', 'always']"
611,611,539,Gender,Female,Female loves attention...,0,"['female', 'love', 'attention']","['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
612,612,539,Gender,Female,It can't be helped,0,['help'],"['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
613,613,542,Race,Chinese,Those who say that Chinese can't speak malay .. take that man .. he's speaking like a malay ..,0,"['say', 'speak', 'malay', 'take', 'man', 'speak', 'malay']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
614,614,543,Gender,Female,"It's fucking unbelievable, dude.",0,"['unbelievable', 'due']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
615,615,543,Gender,Female,"Woman just have to exist and humans will automatically gift them money, shower them with attention, compliments, will pity them.",0,"['woman', 'exist', 'human', 'automatically', 'gift', 'money', 'shower', 'attention', 'compliment', 'pity']","['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
